Date,Open,High,Low,Close,Adj Close,Volume
2011-12-07,16.225500,16.257099,15.989200,16.178200,9.561993,3486428
2011-12-08,16.216801,16.448000,16.048599,16.264099,9.612763,3591472
2011-12-09,16.330601,16.388399,16.131001,16.288601,9.627244,2320670
2011-12-12,null,null,null,null,null,null
2011-12-13,16.167801,16.498699,16.020700,16.467199,9.732803,2836565
2011-12-14,16.288601,16.798100,16.204500,16.650999,9.841435,4009364
2011-12-15,16.582701,17.034401,16.393700,16.777100,9.915965,2357017
2011-12-16,16.808599,16.808599,16.325300,16.409401,9.698640,3239613
2011-12-19,16.463800,16.663401,16.342899,16.448000,9.721455,2398311
2011-12-20,16.572201,17.003000,16.498699,16.939899,10.012187,3057119
2011-12-21,16.934700,17.113300,16.808599,17.113300,10.114676,2012199
2011-12-22,17.060699,17.312901,16.871599,17.045000,10.074306,2197928
2011-12-23,17.003000,17.580700,16.939899,17.407400,10.288501,1906013
2011-12-26,17.480900,17.559700,17.412600,17.412600,10.291574,482022
2011-12-27,17.554501,17.591200,17.386400,17.586000,10.394061,1332649
2011-12-28,17.612301,17.622801,17.176300,17.255100,10.198485,1663194
2011-12-29,17.265600,17.475700,17.097500,17.475700,10.328870,2306588
2012-01-02,17.333900,17.570200,17.207800,17.228800,10.182941,1759104
2012-01-03,17.239300,17.333900,16.729799,16.866400,9.968747,3088137
2012-01-04,16.808599,17.265600,16.677299,17.071199,10.089791,2409919
2012-01-05,17.108000,17.281300,16.829599,17.281300,10.213969,2451594
2012-01-06,17.312901,17.459900,17.144800,17.328600,10.241925,1431793
2012-01-09,17.360100,17.428400,17.102800,17.307600,10.229514,1757582
2012-01-10,17.339100,17.433701,16.971399,17.097500,10.105337,2430852
2012-01-11,17.081699,17.302299,16.981899,17.150000,10.136367,1907155
2012-01-12,17.307600,17.323400,17.097500,17.213100,10.173661,2035225
2012-01-13,17.181499,17.307600,17.071199,17.197300,10.164323,1412573
2012-01-16,17.291800,17.328600,17.102800,17.176300,10.151910,796773
2012-01-17,null,null,null,null,null,null
2012-01-18,17.391701,17.727800,17.291800,17.727800,10.477871,4420786
2012-01-19,17.806601,17.990499,17.570200,17.754101,10.493414,3286807
2012-01-20,17.601801,18.016701,17.601801,17.969400,10.620666,3298225
2012-01-23,17.964199,18.121799,17.817101,17.911600,10.586504,3783101
2012-01-24,17.853901,18.016701,17.754101,17.906401,10.583431,3904130
2012-01-26,17.864401,18.069201,17.759399,17.911600,10.586504,3586715
2012-01-27,17.922199,18.084999,17.822399,17.964199,10.617593,2363106
2012-01-30,17.880199,18.179600,17.853901,18.179600,10.744903,2430091
2012-01-31,18.253099,18.578800,18.058701,18.578800,10.980846,5199481
2012-02-01,18.673300,18.767799,18.331900,18.631300,11.011877,4029726
2012-02-02,18.673300,18.746799,18.284599,18.542000,10.959097,3314971
2012-02-03,18.489500,18.720600,18.389601,18.515699,10.943551,3081477
2012-02-06,18.515699,18.694300,18.289900,18.694300,11.049112,1881084
2012-02-07,18.673300,18.788900,18.499901,18.625999,11.008744,2283943
2012-02-08,18.625999,18.830900,18.552500,18.804600,11.114304,15352007
2012-02-09,18.830900,19.303600,18.631300,19.224899,11.362720,3828011
2012-02-10,19.098801,19.744801,19.025200,19.592501,11.579988,5906243
2012-02-13,19.597700,19.834200,19.350901,19.776400,11.688676,2851788
2012-02-14,19.802601,19.886700,19.592501,19.828899,11.719709,2610492
2012-02-15,19.881399,20.217600,19.828899,20.170300,11.921492,3498798
2012-02-16,20.201900,20.422501,20.054800,20.275400,11.983607,3048555
2012-02-17,20.280600,20.396200,20.122999,20.243900,11.964990,2461680
2012-02-23,20.333099,20.826900,20.322701,20.569500,12.157434,3118204
2012-02-24,20.564301,20.695601,20.333099,20.422501,12.070551,2918202
2012-02-27,20.390900,20.585300,20.222799,20.270100,11.980476,2072713
2012-02-28,20.270100,20.821600,20.249100,20.800699,12.294083,2753024
2012-02-29,20.826900,20.958200,20.590500,20.679800,12.222625,2633708
2012-03-01,20.783300,21.135401,20.636200,21.124901,12.485698,1949401
2012-03-02,21.194599,21.362700,20.695601,21.010700,12.418201,3288139
2012-03-05,20.847900,21.430901,20.601000,21.430901,12.666559,3604222
2012-03-06,21.068501,21.304899,20.622000,20.732300,12.253654,3556077
2012-03-07,20.846399,21.014500,20.546900,20.588900,12.168900,2103351
2012-03-08,20.905701,21.231400,20.669300,21.089500,12.464777,3168252
2012-03-09,21.089500,21.788200,20.826900,21.730400,12.843574,2953597
2012-03-12,21.535999,21.746099,21.289200,21.704100,12.828031,2543698
2012-03-13,21.693600,22.455200,21.651600,22.429001,13.256475,3088137
2012-03-14,22.297600,22.675800,22.260900,22.418400,13.250210,2970534
2012-03-15,22.203100,22.581301,22.103300,22.208401,13.126092,2222096
2012-03-16,22.140100,22.534000,21.877501,21.898500,12.942926,1973759
2012-03-19,22.008801,22.429001,21.851200,22.292400,13.175741,1145968
2012-03-20,22.024500,22.418400,22.024500,22.271400,13.163330,2599645
2012-03-21,22.186399,22.533199,22.091801,22.359800,13.215575,2180611
2012-03-22,22.176800,22.523500,22.082300,22.350201,13.209901,2180611
2012-03-23,22.008801,22.224100,21.714600,21.814400,12.893224,2692320
2012-03-26,21.803900,22.744200,21.656900,22.744200,13.442775,3250270
2012-03-27,22.770399,23.495300,22.770399,23.164301,13.691070,4551710
2012-03-28,23.637100,23.857700,22.807199,23.085600,13.644555,3965596
2012-03-29,22.954201,23.243200,22.775600,22.954201,13.566894,3401366
2012-03-30,23.200600,23.458099,22.785400,22.916800,13.544785,4782730
2012-04-02,23.111799,23.841999,22.969999,23.794701,14.063663,5530787
2012-04-03,23.799900,24.115101,23.558300,23.663300,13.985999,2353782
2012-04-04,23.663300,23.689600,23.327200,23.532000,13.908392,2359110
2012-04-05,23.784201,24.220200,23.374500,24.031000,14.203326,2599455
2012-04-09,23.894501,24.057301,23.616100,23.962799,14.163017,1308481
2012-04-10,23.852501,24.172899,23.673901,24.172899,14.287194,3949040
2012-04-11,24.235901,24.629801,24.235901,24.503799,14.482768,3659028
2012-04-12,24.530001,25.029100,24.325199,24.524799,14.495181,6669143
2012-04-13,24.472300,24.472300,24.020500,24.083599,14.234412,2194123
2012-04-16,24.198999,24.493299,23.789200,24.172800,14.287133,2439796
2012-04-17,24.398701,24.398701,23.952299,24.031000,14.203326,2570720
2012-04-18,24.031000,24.903000,23.878700,24.845200,14.684553,3353982
2012-04-19,24.813700,25.307501,24.808500,24.997499,14.774568,1842073
2012-04-20,25.076300,25.475500,25.060600,25.081600,14.824272,2389367
2012-04-23,24.924000,25.197201,24.698200,25.160400,14.870846,2110011
2012-04-24,25.212900,25.738199,25.212900,25.738199,15.212348,2320860
2012-04-25,25.843201,26.000799,25.617300,25.895800,15.305500,1757582
2012-04-26,25.690901,25.932501,25.633101,25.711901,15.196808,1733033
2012-04-27,25.790701,25.948200,25.412500,25.412500,15.019850,1560244
2012-04-30,24.304100,24.895300,24.304100,24.816500,15.119052,2916109
2012-05-02,24.293699,24.884600,24.293699,24.805799,15.112532,2916109
2012-05-03,24.582600,25.350800,23.518900,23.650200,14.408499,4985625
2012-05-04,23.847200,24.287100,23.308800,23.308800,14.200507,4563775
2012-05-07,23.085600,23.952200,22.461800,23.952200,14.592490,3434477
2012-05-08,23.899700,24.129499,23.722500,23.945700,14.588531,2336997
2012-05-09,23.853800,24.129499,23.604200,23.840700,14.524559,2199070
2012-05-10,23.965401,24.155800,23.709299,23.912800,14.568485,3250118
2012-05-11,23.844299,24.382999,23.680099,24.074200,14.666815,1487360
2012-05-14,23.945700,23.945700,22.829500,22.882000,13.940489,3611225
2012-05-15,22.816299,23.289101,22.080999,22.435499,13.668464,3921181
2012-05-16,22.744101,22.895100,22.435499,22.553699,13.740476,3837450
2012-05-17,22.770399,22.973900,21.936501,22.297701,13.584514,2452241
2012-05-18,22.547100,22.836000,22.376400,22.658800,13.804506,3867441
2012-05-21,22.658800,22.882000,22.422400,22.849199,13.920508,3480605
2012-05-22,22.763800,23.223400,22.488100,23.098700,14.072508,3003798
2012-05-23,23.236601,23.400700,22.461800,22.947701,13.980513,3286655
2012-05-24,22.882000,23.006800,22.566900,22.908300,13.956511,1689531
2012-05-25,22.908300,22.960800,22.422400,22.488100,13.700512,1863082
2012-05-28,22.783600,22.796700,22.376400,22.652201,13.800488,904900
2012-05-29,22.849199,23.079000,22.455200,22.520901,13.720492,1923520
2012-05-30,22.415800,23.000200,22.205700,22.717899,13.840513,2236673
2012-05-31,22.977301,23.108601,22.662001,23.108601,14.078541,4462537
2012-06-01,22.973900,22.973900,22.586500,22.842600,13.916480,2702063
2012-06-04,22.967300,23.046200,22.737600,22.816299,13.900463,2509482
2012-06-05,22.862301,22.993601,22.461800,22.527399,13.724450,1685117
2012-06-06,22.422400,23.459801,22.422400,23.459801,14.292503,3698609
2012-06-08,23.440100,23.459801,22.849199,23.459801,14.292503,1768238
2012-06-11,23.486099,23.899700,23.269400,23.512400,14.324548,1417788
2012-06-12,23.597700,24.293699,23.518900,24.293699,14.800544,2628837
2012-06-13,24.162399,24.451300,23.919399,23.991699,14.616551,3240070
2012-06-14,24.077000,24.320000,23.827499,24.077000,14.668520,1744946
2012-06-15,23.972000,24.247700,23.912800,24.221399,14.756496,3602091
2012-06-18,24.096701,24.365900,24.017900,24.280600,14.792562,1721349
2012-06-19,24.352699,24.556299,24.122999,24.293699,14.800544,2616201
2012-06-20,24.392200,24.424999,23.886600,24.162399,14.720551,2058555
2012-06-21,24.287100,24.359301,23.571501,23.676500,14.424525,1277881
2012-06-22,23.893101,23.893101,23.505800,23.584499,14.368474,1364352
2012-06-25,23.505800,23.650200,23.308800,23.564899,14.356532,1530748
2012-06-26,23.637100,23.985100,23.564899,23.906300,14.564528,2193894
2012-06-27,23.919399,24.188601,23.768400,24.188601,14.736511,2041657
2012-06-28,24.188601,24.773001,24.188601,24.773001,15.092550,1758952
2012-06-29,24.720501,25.331100,24.201700,24.641701,15.012557,3678057
2012-07-02,24.589100,25.048800,24.490601,25.048800,15.260573,2801931
2012-07-03,25.022499,25.061899,24.825500,24.950199,15.200504,4148014
2012-07-04,24.928200,24.928200,24.632601,24.915001,15.179062,709579
2012-07-05,24.917400,25.061899,24.825500,24.950199,15.200504,2392260
2012-07-06,24.910900,25.002800,24.687599,24.950199,15.200504,2198309
2012-07-10,24.950199,25.068501,24.667900,24.799200,15.108511,1884852
2012-07-11,24.687599,24.950199,24.582600,24.622000,15.000554,1458435
2012-07-12,24.497200,24.969900,24.451300,24.786100,15.100528,1604126
2012-07-13,24.818899,24.989599,24.694201,24.884600,15.160540,1797316
2012-07-16,24.884600,25.002800,24.687599,24.904301,15.172544,1223380
2012-07-17,24.910900,25.331100,24.622000,25.331100,15.432562,1770217
2012-07-18,25.344200,25.600300,25.206301,25.600300,15.596567,2305637
2012-07-19,25.626499,25.836700,25.521500,25.646200,15.624531,2470053
2012-07-20,25.521500,25.862900,24.983101,25.357401,15.448586,3078089
2012-07-23,25.015900,25.239201,24.700800,25.153799,15.324543,2126453
2012-07-24,25.271999,25.370501,24.779600,24.779600,15.096568,1816498
2012-07-25,24.910900,25.101200,24.753300,24.983101,15.220551,1680549
2012-07-26,25.180099,25.396799,25.042200,25.311399,15.420558,1603670
2012-07-27,25.521500,26.000799,25.383600,25.915400,15.788535,2893730
2012-07-30,25.849800,26.197800,25.679100,26.138700,15.924581,1467874
2012-07-31,26.197800,26.421000,25.377100,25.725000,15.672543,2238195
2012-08-01,25.738100,25.987700,25.541201,25.738100,15.680520,1813453
2012-08-02,25.738100,25.869400,25.304800,25.797300,15.716586,1525572
2012-08-03,26.138700,26.230600,25.784100,25.803801,15.720548,1979848
2012-08-06,25.941700,26.263399,25.836700,26.033600,15.860550,2200897
2012-08-07,26.105900,26.250299,25.685699,25.941700,15.804558,2046985
2012-08-08,26.059900,26.289700,25.948299,26.289700,16.016573,1966908
2012-08-09,26.209000,26.484900,26.117100,26.281300,16.011456,1092913
2012-08-10,26.197800,26.473499,26.105900,26.270000,16.004572,1092913
2012-08-13,26.329100,26.453899,26.145300,26.296301,16.020597,1296454
2012-08-14,26.289700,26.263399,25.862900,26.125601,15.916596,2395913
2012-08-15,26.165001,26.381599,25.882601,26.132099,15.920555,2208052
2012-08-16,26.263399,26.355301,26.033600,26.184601,15.952541,1862473
2012-08-17,26.184601,26.263399,25.875999,25.875999,15.764532,2022170
2012-08-20,26.000799,26.027000,25.698799,25.849800,15.748572,1810712
2012-08-21,25.987700,26.191200,25.416401,25.573999,15.580544,1391146
2012-08-22,25.416401,25.928600,25.416401,25.587099,15.588523,1459501
2012-08-23,25.560900,25.685699,23.965401,24.884600,15.160540,4096863
2012-08-24,24.773001,25.015900,24.497200,24.950199,15.200504,3244333
2012-08-27,24.825500,25.239201,24.628599,25.147200,15.320525,1997508
2012-08-28,25.002800,25.396799,24.904301,25.081600,15.280558,2107423
2012-08-29,25.199800,25.199800,24.720501,24.950199,15.200504,1881351
2012-08-30,24.792700,24.937201,23.899700,24.044100,14.648479,3372821
2012-08-31,22.520901,23.551800,22.199200,22.698200,13.828509,12461703
2012-09-03,22.606300,23.551800,22.199200,23.505800,14.320527,2512679
2012-09-04,23.384501,23.410801,22.464899,22.813000,13.898451,5553471
2012-09-05,22.921400,23.551800,22.199200,23.545200,14.344531,4732454
2012-09-06,23.505800,23.912800,23.374500,23.617399,14.388516,3157405
2012-09-10,23.577999,23.919399,22.914900,23.039600,14.036501,3686430
2012-09-11,22.888599,23.335100,20.682400,20.774401,12.656466,12350265
2012-09-12,18.056101,18.056101,15.941900,16.605000,10.116326,51309508
2012-09-13,16.611601,17.530800,16.605000,17.432400,10.620407,17216688
2012-09-14,17.596500,17.892000,17.432400,17.563700,10.700399,10503015
2012-09-17,17.642401,18.351601,17.235399,17.970699,10.948356,8049100
2012-09-18,18.259600,18.876801,17.983900,18.515699,11.280389,10895940
2012-09-19,18.647100,18.837500,18.095501,18.187401,11.080379,5569760
2012-09-20,17.931299,18.003599,17.169701,17.327299,10.556376,7981354
2012-09-21,17.432400,17.491400,17.071199,17.110600,10.424356,6788269
2012-09-24,17.202499,17.248501,17.071199,17.130301,10.436357,4583109
2012-09-25,17.189400,17.235399,16.939899,16.992500,10.352405,4212715
2012-09-26,16.939899,17.071199,16.624800,16.670700,10.156354,4298577
2012-09-27,16.762600,16.762600,16.289900,16.414600,10.000329,6868802
2012-09-28,16.381800,16.513100,16.079800,16.138901,9.832364,6669980
2012-10-01,16.112600,16.427799,16.112600,16.250500,9.900354,4652073
2012-10-02,16.191401,16.401600,15.961600,15.987900,9.740367,3785232
2012-10-03,16.027300,16.066700,15.245900,15.259100,9.296360,5868755
2012-10-04,15.344400,15.495400,15.075200,15.265600,9.300320,5857032
2012-10-05,15.620200,16.165100,15.574200,16.106001,9.812321,13801697
2012-10-08,16.106001,16.480301,16.007601,16.138901,9.832364,4418693
2012-10-09,16.276699,16.480301,16.000999,16.447500,10.020372,5913969
2012-10-10,16.447500,16.703600,16.040400,16.060101,9.784355,3864244
2012-10-11,16.230801,16.611601,16.132299,16.513100,10.060340,10862905
2012-10-15,16.519699,17.090900,16.414600,16.756100,10.208383,7434212
2012-10-16,17.465200,17.793400,16.572201,17.005600,10.360388,16533598
2012-10-17,17.117201,17.222200,16.637899,16.775801,10.220385,6216617
2012-10-18,16.723200,16.742901,16.093000,16.230801,9.888353,7385192
2012-10-19,16.578800,16.788900,16.093000,16.710100,10.180358,6545602
2012-10-22,16.657600,16.736300,16.349001,16.670700,10.156354,4000344
2012-10-23,16.414600,16.532900,16.217699,16.414600,10.000329,5166179
2012-10-24,16.414600,16.532900,16.184900,16.395000,9.988388,3377845
2012-10-25,16.349001,16.447500,16.112600,16.217699,9.880370,2069821
2012-10-26,16.184900,16.401600,16.000999,16.099400,9.808296,4157453
2012-10-29,16.086399,16.237400,16.020700,16.138901,9.832364,1487817
2012-10-30,16.152000,16.368700,15.705500,16.302999,9.932338,3786298
2012-10-31,16.237400,16.434299,15.764700,15.955000,9.720325,4328568
2012-11-01,15.981300,16.388399,15.981300,16.362101,9.968345,3696630
2012-11-05,15.863100,16.053499,15.764700,15.896000,9.684380,3968222
2012-11-06,15.909100,16.086399,15.593900,15.856500,9.660316,4002932
2012-11-07,15.836800,15.922200,15.259100,15.620200,9.516354,4758334
2012-11-08,15.699000,15.790900,14.701000,14.937300,9.100308,8089899
2012-11-09,14.904500,15.679200,14.701000,15.410100,9.388352,19105346
2012-11-12,15.528200,15.528200,15.068600,15.285300,9.312323,6107920
2012-11-13,15.134300,15.456000,14.943900,15.364100,9.360331,6139433
2012-11-14,15.416600,15.547900,15.048900,15.134300,9.220326,2841360
2012-11-16,15.423200,15.423200,14.996400,15.068600,9.180298,4056063
2012-11-19,14.957000,15.134300,14.799400,15.016200,9.148376,2630664
2012-11-21,14.904500,15.088300,14.746900,14.976700,9.124311,5327550
2012-11-22,14.976700,15.797400,14.838900,15.672700,9.548339,2896166
2012-11-23,15.666100,16.414600,15.515100,16.217699,9.880370,8404422
2012-11-26,16.381800,16.664200,15.994400,16.375299,9.976386,11566851
2012-11-27,16.559099,16.939899,15.758100,15.856500,9.660316,9532197
2012-11-28,16.086399,16.539400,15.968100,16.283300,9.920336,11882591
2012-11-29,16.427799,16.493401,16.184900,16.408100,9.996368,3789191
2012-11-30,16.710100,17.189400,16.565599,16.854601,10.268394,8751828
2012-12-03,17.182800,17.222200,16.519699,16.690399,10.168355,4195665
2012-12-04,16.736300,17.130301,16.217699,16.283300,9.920336,7228844
2012-12-05,16.447500,16.447500,15.567600,15.692400,9.560342,10407258
2012-12-06,15.633300,16.834900,15.633300,16.513100,10.060340,7414878
2012-12-07,16.677299,16.841400,16.322701,16.683901,10.164395,3091943
2012-12-10,16.546000,16.802000,16.480301,16.723200,10.188337,3251031
2012-12-11,16.723200,16.900499,16.611601,16.769199,10.216364,3554593
2012-12-12,16.808599,17.058100,16.578800,17.058100,10.392370,4487047
2012-12-13,16.887400,17.123800,16.618200,16.966200,10.336382,3369472
2012-12-14,16.821800,17.025200,16.690399,16.756100,10.208383,4618885
2012-12-17,16.756100,16.979300,16.618200,16.723200,10.188337,4721493
2012-12-18,16.664200,16.834900,16.395000,16.519699,10.064359,4315780
2012-12-19,16.526300,16.893900,16.414600,16.585300,10.104325,4452946
2012-12-20,16.611601,16.841400,16.322701,16.808599,10.240366,3372517
2012-12-21,17.727800,17.892000,17.432400,15.278800,9.308361,23080723
